period_code,period_label,period_type,geography_code,geography_label,observation,measure,unit
2018-10-29,2018-10-29,day,K03000001,Great Britain,2.143,SAP preceding seven-day rolling average,p/kWh
2018-10-30,2018-10-30,day,K03000001,Great Britain,2.156,SAP preceding seven-day rolling average,p/kWh
2018-10-31,2018-10-31,day,K03000001,Great Britain,2.178,SAP preceding seven-day rolling average,p/kWh
2018-11-01,2018-11-01,day,K03000001,Great Britain,2.18,SAP preceding seven-day rolling average,p/kWh
2018-11-02,2018-11-02,day,K03000001,Great Britain,2.163,SAP preceding seven-day rolling average,p/kWh
2018-11-03,2018-11-03,day,K03000001,Great Britain,2.161,SAP preceding seven-day rolling average,p/kWh
2018-11-04,2018-11-04,day,K03000001,Great Britain,2.16,SAP preceding seven-day rolling average,p/kWh
2018-11-05,2018-11-05,day,K03000001,Great Britain,2.144,SAP preceding seven-day rolling average,p/kWh
2018-11-06,2018-11-06,day,K03000001,Great Britain,2.123,SAP preceding seven-day rolling average,p/kWh
2018-11-07,2018-11-07,day,K03000001,Great Britain,2.099,SAP preceding seven-day rolling average,p/kWh
2018-11-08,2018-11-08,day,K03000001,Great Britain,2.1,SAP preceding seven-day rolling average,p/kWh
2018-11-09,2018-11-09,day,K03000001,Great Britain,2.111,SAP preceding seven-day rolling average,p/kWh
2018-11-10,2018-11-10,day,K03000001,Great Britain,2.113,SAP preceding seven-day rolling average,p/kWh
2018-11-11,2018-11-11,day,K03000001,Great Britain,2.113,SAP preceding seven-day rolling average,p/kWh
2018-11-12,2018-11-12,day,K03000001,Great Britain,2.115,SAP preceding seven-day rolling average,p/kWh
2018-11-13,2018-11-13,day,K03000001,Great Britain,2.131,SAP preceding seven-day rolling average,p/kWh
2018-11-14,2018-11-14,day,K03000001,Great Britain,2.159,SAP preceding seven-day rolling average,p/kWh
2018-11-15,2018-11-15,day,K03000001,Great Britain,2.182,SAP preceding seven-day rolling average,p/kWh
2018-11-16,2018-11-16,day,K03000001,Great Britain,2.216,SAP preceding seven-day rolling average,p/kWh
2018-11-17,2018-11-17,day,K03000001,Great Britain,2.255,SAP preceding seven-day rolling average,p/kWh
2018-11-18,2018-11-18,day,K03000001,Great Britain,2.274,SAP preceding seven-day rolling average,p/kWh
2018-11-19,2018-11-19,day,K03000001,Great Britain,2.302,SAP preceding seven-day rolling average,p/kWh
2018-11-20,2018-11-20,day,K03000001,Great Britain,2.308,SAP preceding seven-day rolling average,p/kWh
2018-11-21,2018-11-21,day,K03000001,Great Britain,2.299,SAP preceding seven-day rolling average,p/kWh
2018-11-22,2018-11-22,day,K03000001,Great Britain,2.29,SAP preceding seven-day rolling average,p/kWh
2018-11-23,2018-11-23,day,K03000001,Great Britain,2.269,SAP preceding seven-day rolling average,p/kWh
2018-11-24,2018-11-24,day,K03000001,Great Britain,2.246,SAP preceding seven-day rolling average,p/kWh
2018-11-25,2018-11-25,day,K03000001,Great Britain,2.247,SAP preceding seven-day rolling average,p/kWh
2018-11-26,2018-11-26,day,K03000001,Great Britain,2.236,SAP preceding seven-day rolling average,p/kWh
2018-11-27,2018-11-27,day,K03000001,Great Britain,2.227,SAP preceding seven-day rolling average,p/kWh
2018-11-28,2018-11-28,day,K03000001,Great Britain,2.233,SAP preceding seven-day rolling average,p/kWh
2018-11-29,2018-11-29,day,K03000001,Great Britain,2.22,SAP preceding seven-day rolling average,p/kWh
2018-11-30,2018-11-30,day,K03000001,Great Britain,2.202,SAP preceding seven-day rolling average,p/kWh
2018-12-01,2018-12-01,day,K03000001,Great Britain,2.192,SAP preceding seven-day rolling average,p/kWh
2018-12-02,2018-12-02,day,K03000001,Great Britain,2.192,SAP preceding seven-day rolling average,p/kWh
2018-12-03,2018-12-03,day,K03000001,Great Britain,2.183,SAP preceding seven-day rolling average,p/kWh
2018-12-04,2018-12-04,day,K03000001,Great Britain,2.193,SAP preceding seven-day rolling average,p/kWh
2018-12-05,2018-12-05,day,K03000001,Great Britain,2.194,SAP preceding seven-day rolling average,p/kWh
2018-12-06,2018-12-06,day,K03000001,Great Britain,2.201,SAP preceding seven-day rolling average,p/kWh
2018-12-07,2018-12-07,day,K03000001,Great Britain,2.186,SAP preceding seven-day rolling average,p/kWh
2018-12-08,2018-12-08,day,K03000001,Great Britain,2.164,SAP preceding seven-day rolling average,p/kWh
2018-12-09,2018-12-09,day,K03000001,Great Britain,2.134,SAP preceding seven-day rolling average,p/kWh
2018-12-10,2018-12-10,day,K03000001,Great Britain,2.124,SAP preceding seven-day rolling average,p/kWh
2018-12-11,2018-12-11,day,K03000001,Great Britain,2.113,SAP preceding seven-day rolling average,p/kWh
2018-12-12,2018-12-12,day,K03000001,Great Britain,2.099,SAP preceding seven-day rolling average,p/kWh
2018-12-13,2018-12-13,day,K03000001,Great Britain,2.098,SAP preceding seven-day rolling average,p/kWh
2018-12-14,2018-12-14,day,K03000001,Great Britain,2.127,SAP preceding seven-day rolling average,p/kWh
2018-12-15,2018-12-15,day,K03000001,Great Britain,2.167,SAP preceding seven-day rolling average,p/kWh
2018-12-16,2018-12-16,day,K03000001,Great Britain,2.203,SAP preceding seven-day rolling average,p/kWh
2018-12-17,2018-12-17,day,K03000001,Great Britain,2.228,SAP preceding seven-day rolling average,p/kWh
2018-12-18,2018-12-18,day,K03000001,Great Britain,2.24,SAP preceding seven-day rolling average,p/kWh
2018-12-19,2018-12-19,day,K03000001,Great Britain,2.242,SAP preceding seven-day rolling average,p/kWh
2018-12-20,2018-12-20,day,K03000001,Great Britain,2.259,SAP preceding seven-day rolling average,p/kWh
2018-12-21,2018-12-21,day,K03000001,Great Britain,2.263,SAP preceding seven-day rolling average,p/kWh
2018-12-22,2018-12-22,day,K03000001,Great Britain,2.261,SAP preceding seven-day rolling average,p/kWh
2018-12-23,2018-12-23,day,K03000001,Great Britain,2.258,SAP preceding seven-day rolling average,p/kWh
2018-12-24,2018-12-24,day,K03000001,Great Britain,2.265,SAP preceding seven-day rolling average,p/kWh
2018-12-25,2018-12-25,day,K03000001,Great Britain,2.268,SAP preceding seven-day rolling average,p/kWh
2018-12-26,2018-12-26,day,K03000001,Great Britain,2.276,SAP preceding seven-day rolling average,p/kWh
2018-12-27,2018-12-27,day,K03000001,Great Britain,2.256,SAP preceding seven-day rolling average,p/kWh
2018-12-28,2018-12-28,day,K03000001,Great Britain,2.232,SAP preceding seven-day rolling average,p/kWh
2018-12-29,2018-12-29,day,K03000001,Great Britain,2.201,SAP preceding seven-day rolling average,p/kWh
2018-12-30,2018-12-30,day,K03000001,Great Britain,2.162,SAP preceding seven-day rolling average,p/kWh
2018-12-31,2018-12-31,day,K03000001,Great Britain,2.115,SAP preceding seven-day rolling average,p/kWh
2019-01-01,2019-01-01,day,K03000001,Great Britain,2.028,SAP preceding seven-day rolling average,p/kWh
2019-01-02,2019-01-02,day,K03000001,Great Britain,1.955,SAP preceding seven-day rolling average,p/kWh
2019-01-03,2019-01-03,day,K03000001,Great Britain,1.935,SAP preceding seven-day rolling average,p/kWh
2019-01-04,2019-01-04,day,K03000001,Great Britain,1.926,SAP preceding seven-day rolling average,p/kWh
2019-01-05,2019-01-05,day,K03000001,Great Britain,1.928,SAP preceding seven-day rolling average,p/kWh
2019-01-06,2019-01-06,day,K03000001,Great Britain,1.935,SAP preceding seven-day rolling average,p/kWh
2019-01-07,2019-01-07,day,K03000001,Great Britain,1.933,SAP preceding seven-day rolling average,p/kWh
2019-01-08,2019-01-08,day,K03000001,Great Britain,1.966,SAP preceding seven-day rolling average,p/kWh
2019-01-09,2019-01-09,day,K03000001,Great Britain,2.004,SAP preceding seven-day rolling average,p/kWh
2019-01-10,2019-01-10,day,K03000001,Great Britain,1.997,SAP preceding seven-day rolling average,p/kWh
2019-01-11,2019-01-11,day,K03000001,Great Britain,1.992,SAP preceding seven-day rolling average,p/kWh
2019-01-12,2019-01-12,day,K03000001,Great Britain,1.988,SAP preceding seven-day rolling average,p/kWh
2019-01-13,2019-01-13,day,K03000001,Great Britain,1.982,SAP preceding seven-day rolling average,p/kWh
2019-01-14,2019-01-14,day,K03000001,Great Britain,1.983,SAP preceding seven-day rolling average,p/kWh
2019-01-15,2019-01-15,day,K03000001,Great Britain,1.991,SAP preceding seven-day rolling average,p/kWh
2019-01-16,2019-01-16,day,K03000001,Great Britain,1.998,SAP preceding seven-day rolling average,p/kWh
2019-01-17,2019-01-17,day,K03000001,Great Britain,1.999,SAP preceding seven-day rolling average,p/kWh
2019-01-18,2019-01-18,day,K03000001,Great Britain,2.008,SAP preceding seven-day rolling average,p/kWh
2019-01-19,2019-01-19,day,K03000001,Great Britain,2.01,SAP preceding seven-day rolling average,p/kWh
2019-01-20,2019-01-20,day,K03000001,Great Britain,2.02,SAP preceding seven-day rolling average,p/kWh
2019-01-21,2019-01-21,day,K03000001,Great Britain,2.03,SAP preceding seven-day rolling average,p/kWh
2019-01-22,2019-01-22,day,K03000001,Great Britain,2.036,SAP preceding seven-day rolling average,p/kWh
2019-01-23,2019-01-23,day,K03000001,Great Britain,2.037,SAP preceding seven-day rolling average,p/kWh
2019-01-24,2019-01-24,day,K03000001,Great Britain,2.046,SAP preceding seven-day rolling average,p/kWh
2019-01-25,2019-01-25,day,K03000001,Great Britain,2.032,SAP preceding seven-day rolling average,p/kWh
2019-01-26,2019-01-26,day,K03000001,Great Britain,2.003,SAP preceding seven-day rolling average,p/kWh
2019-01-27,2019-01-27,day,K03000001,Great Britain,1.968,SAP preceding seven-day rolling average,p/kWh
2019-01-28,2019-01-28,day,K03000001,Great Britain,1.945,SAP preceding seven-day rolling average,p/kWh
2019-01-29,2019-01-29,day,K03000001,Great Britain,1.934,SAP preceding seven-day rolling average,p/kWh
2019-01-30,2019-01-30,day,K03000001,Great Britain,1.91,SAP preceding seven-day rolling average,p/kWh
2019-01-31,2019-01-31,day,K03000001,Great Britain,1.88,SAP preceding seven-day rolling average,p/kWh
2019-02-01,2019-02-01,day,K03000001,Great Britain,1.862,SAP preceding seven-day rolling average,p/kWh
2019-02-02,2019-02-02,day,K03000001,Great Britain,1.846,SAP preceding seven-day rolling average,p/kWh
2019-02-03,2019-02-03,day,K03000001,Great Britain,1.833,SAP preceding seven-day rolling average,p/kWh
2019-02-04,2019-02-04,day,K03000001,Great Britain,1.811,SAP preceding seven-day rolling average,p/kWh
2019-02-05,2019-02-05,day,K03000001,Great Britain,1.786,SAP preceding seven-day rolling average,p/kWh
2019-02-06,2019-02-06,day,K03000001,Great Britain,1.766,SAP preceding seven-day rolling average,p/kWh
2019-02-07,2019-02-07,day,K03000001,Great Britain,1.748,SAP preceding seven-day rolling average,p/kWh
2019-02-08,2019-02-08,day,K03000001,Great Britain,1.731,SAP preceding seven-day rolling average,p/kWh
2019-02-09,2019-02-09,day,K03000001,Great Britain,1.724,SAP preceding seven-day rolling average,p/kWh
2019-02-10,2019-02-10,day,K03000001,Great Britain,1.718,SAP preceding seven-day rolling average,p/kWh
2019-02-11,2019-02-11,day,K03000001,Great Britain,1.71,SAP preceding seven-day rolling average,p/kWh
2019-02-12,2019-02-12,day,K03000001,Great Britain,1.694,SAP preceding seven-day rolling average,p/kWh
2019-02-13,2019-02-13,day,K03000001,Great Britain,1.673,SAP preceding seven-day rolling average,p/kWh
2019-02-14,2019-02-14,day,K03000001,Great Britain,1.656,SAP preceding seven-day rolling average,p/kWh
2019-02-15,2019-02-15,day,K03000001,Great Britain,1.641,SAP preceding seven-day rolling average,p/kWh
2019-02-16,2019-02-16,day,K03000001,Great Britain,1.629,SAP preceding seven-day rolling average,p/kWh
2019-02-17,2019-02-17,day,K03000001,Great Britain,1.616,SAP preceding seven-day rolling average,p/kWh
2019-02-18,2019-02-18,day,K03000001,Great Britain,1.605,SAP preceding seven-day rolling average,p/kWh
2019-02-19,2019-02-19,day,K03000001,Great Britain,1.597,SAP preceding seven-day rolling average,p/kWh
2019-02-20,2019-02-20,day,K03000001,Great Britain,1.594,SAP preceding seven-day rolling average,p/kWh
2019-02-21,2019-02-21,day,K03000001,Great Britain,1.59,SAP preceding seven-day rolling average,p/kWh
2019-02-22,2019-02-22,day,K03000001,Great Britain,1.576,SAP preceding seven-day rolling average,p/kWh
2019-02-23,2019-02-23,day,K03000001,Great Britain,1.566,SAP preceding seven-day rolling average,p/kWh
2019-02-24,2019-02-24,day,K03000001,Great Britain,1.558,SAP preceding seven-day rolling average,p/kWh
2019-02-25,2019-02-25,day,K03000001,Great Britain,1.546,SAP preceding seven-day rolling average,p/kWh
2019-02-26,2019-02-26,day,K03000001,Great Britain,1.533,SAP preceding seven-day rolling average,p/kWh
2019-02-27,2019-02-27,day,K03000001,Great Britain,1.523,SAP preceding seven-day rolling average,p/kWh
2019-02-28,2019-02-28,day,K03000001,Great Britain,1.515,SAP preceding seven-day rolling average,p/kWh
2019-03-01,2019-03-01,day,K03000001,Great Britain,1.519,SAP preceding seven-day rolling average,p/kWh
2019-03-02,2019-03-02,day,K03000001,Great Britain,1.516,SAP preceding seven-day rolling average,p/kWh
2019-03-03,2019-03-03,day,K03000001,Great Britain,1.509,SAP preceding seven-day rolling average,p/kWh
2019-03-04,2019-03-04,day,K03000001,Great Britain,1.509,SAP preceding seven-day rolling average,p/kWh
2019-03-05,2019-03-05,day,K03000001,Great Britain,1.512,SAP preceding seven-day rolling average,p/kWh
2019-03-06,2019-03-06,day,K03000001,Great Britain,1.513,SAP preceding seven-day rolling average,p/kWh
2019-03-07,2019-03-07,day,K03000001,Great Britain,1.502,SAP preceding seven-day rolling average,p/kWh
2019-03-08,2019-03-08,day,K03000001,Great Britain,1.491,SAP preceding seven-day rolling average,p/kWh
2019-03-09,2019-03-09,day,K03000001,Great Britain,1.487,SAP preceding seven-day rolling average,p/kWh
2019-03-10,2019-03-10,day,K03000001,Great Britain,1.486,SAP preceding seven-day rolling average,p/kWh
2019-03-11,2019-03-11,day,K03000001,Great Britain,1.482,SAP preceding seven-day rolling average,p/kWh
2019-03-12,2019-03-12,day,K03000001,Great Britain,1.473,SAP preceding seven-day rolling average,p/kWh
2019-03-13,2019-03-13,day,K03000001,Great Britain,1.462,SAP preceding seven-day rolling average,p/kWh
2019-03-14,2019-03-14,day,K03000001,Great Britain,1.45,SAP preceding seven-day rolling average,p/kWh
2019-03-15,2019-03-15,day,K03000001,Great Britain,1.432,SAP preceding seven-day rolling average,p/kWh
2019-03-16,2019-03-16,day,K03000001,Great Britain,1.401,SAP preceding seven-day rolling average,p/kWh
2019-03-17,2019-03-17,day,K03000001,Great Britain,1.376,SAP preceding seven-day rolling average,p/kWh
2019-03-18,2019-03-18,day,K03000001,Great Britain,1.351,SAP preceding seven-day rolling average,p/kWh
2019-03-19,2019-03-19,day,K03000001,Great Britain,1.341,SAP preceding seven-day rolling average,p/kWh
2019-03-20,2019-03-20,day,K03000001,Great Britain,1.32,SAP preceding seven-day rolling average,p/kWh
2019-03-21,2019-03-21,day,K03000001,Great Britain,1.31,SAP preceding seven-day rolling average,p/kWh
2019-03-22,2019-03-22,day,K03000001,Great Britain,1.301,SAP preceding seven-day rolling average,p/kWh
2019-03-23,2019-03-23,day,K03000001,Great Britain,1.301,SAP preceding seven-day rolling average,p/kWh
2019-03-24,2019-03-24,day,K03000001,Great Britain,1.29,SAP preceding seven-day rolling average,p/kWh
2019-03-25,2019-03-25,day,K03000001,Great Britain,1.275,SAP preceding seven-day rolling average,p/kWh
2019-03-26,2019-03-26,day,K03000001,Great Britain,1.25,SAP preceding seven-day rolling average,p/kWh
2019-03-27,2019-03-27,day,K03000001,Great Britain,1.244,SAP preceding seven-day rolling average,p/kWh
2019-03-28,2019-03-28,day,K03000001,Great Britain,1.244,SAP preceding seven-day rolling average,p/kWh
2019-03-29,2019-03-29,day,K03000001,Great Britain,1.234,SAP preceding seven-day rolling average,p/kWh
2019-03-30,2019-03-30,day,K03000001,Great Britain,1.22,SAP preceding seven-day rolling average,p/kWh
2019-03-31,2019-03-31,day,K03000001,Great Britain,1.214,SAP preceding seven-day rolling average,p/kWh
2019-04-01,2019-04-01,day,K03000001,Great Britain,1.21,SAP preceding seven-day rolling average,p/kWh
2019-04-02,2019-04-02,day,K03000001,Great Britain,1.2,SAP preceding seven-day rolling average,p/kWh
2019-04-03,2019-04-03,day,K03000001,Great Britain,1.178,SAP preceding seven-day rolling average,p/kWh
2019-04-04,2019-04-04,day,K03000001,Great Britain,1.158,SAP preceding seven-day rolling average,p/kWh
2019-04-05,2019-04-05,day,K03000001,Great Britain,1.163,SAP preceding seven-day rolling average,p/kWh
2019-04-06,2019-04-06,day,K03000001,Great Britain,1.189,SAP preceding seven-day rolling average,p/kWh
2019-04-07,2019-04-07,day,K03000001,Great Britain,1.219,SAP preceding seven-day rolling average,p/kWh
2019-04-08,2019-04-08,day,K03000001,Great Britain,1.25,SAP preceding seven-day rolling average,p/kWh
2019-04-09,2019-04-09,day,K03000001,Great Britain,1.279,SAP preceding seven-day rolling average,p/kWh
2019-04-10,2019-04-10,day,K03000001,Great Britain,1.333,SAP preceding seven-day rolling average,p/kWh
2019-04-11,2019-04-11,day,K03000001,Great Britain,1.366,SAP preceding seven-day rolling average,p/kWh
2019-04-12,2019-04-12,day,K03000001,Great Britain,1.383,SAP preceding seven-day rolling average,p/kWh
2019-04-13,2019-04-13,day,K03000001,Great Britain,1.393,SAP preceding seven-day rolling average,p/kWh
2019-04-14,2019-04-14,day,K03000001,Great Britain,1.381,SAP preceding seven-day rolling average,p/kWh
2019-04-15,2019-04-15,day,K03000001,Great Britain,1.369,SAP preceding seven-day rolling average,p/kWh
2019-04-16,2019-04-16,day,K03000001,Great Britain,1.359,SAP preceding seven-day rolling average,p/kWh
2019-04-17,2019-04-17,day,K03000001,Great Britain,1.335,SAP preceding seven-day rolling average,p/kWh
2019-04-18,2019-04-18,day,K03000001,Great Britain,1.32,SAP preceding seven-day rolling average,p/kWh
2019-04-19,2019-04-19,day,K03000001,Great Britain,1.304,SAP preceding seven-day rolling average,p/kWh
2019-04-20,2019-04-20,day,K03000001,Great Britain,1.273,SAP preceding seven-day rolling average,p/kWh
